StockCode,Description,Transactions,Unique_Prices,Min_Price,Max_Price,Avg_Price,Total_Quantity,Total_Revenue,Price_Range,Price_Variation_%
22518,CHILDS GARDEN BRUSH BLUE,207,3,1.59,2.1,2.0769082125603866,1320,2548.98,0.51,24.555731298846297
22070,SMALL RED RETROSPOT MUG IN BOX ,207,5,0.5,7.46,3.8064251207729467,1443,4142.26,6.96,182.84873021715126
22779,WOODEN OWLS LIGHT GARLAND ,206,3,3.37,4.25,4.194563106796116,2019,7645.389999999999,0.8799999999999999,20.979538931580407
22375,AIRLINE BAG VINTAGE JET SET BROWN,206,4,3.95,6.35,4.698543689320388,489,2251.95,2.3999999999999995,51.07965698935839
22349,DOG BOWL CHASING BALL DESIGN,206,6,2.46,7.46,3.7500485436893203,1704,6575.62,5.0,133.33160735783355
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,205,3,3.39,7.46,3.7809268292682927,1081,4002.13,4.07,107.64556374098493
22311,OFFICE MUG WARMER BLACK+SILVER ,205,5,2.55,5.79,3.358390243902439,1955,5630.05,3.24,96.4747919299316
40016,CHINESE DRAGON PAPER LANTERNS,203,3,0.25,8.29,0.44285714285714284,15559,5069.48,8.04,1815.4838709677417
23012,GLASS APOTHECARY BOTTLE PERFUME,203,3,3.45,8.29,3.8827093596059115,1017,3775.4900000000002,4.839999999999999,124.65522272548495
22312,OFFICE MUG WARMER POLKADOT,203,5,1.25,5.79,3.428128078817734,1037,3310.6900000000005,4.54,132.43379172594157
23215,JINGLE BELL HEART ANTIQUE SILVER,203,3,1.79,4.13,2.1392610837438424,3547,6962.04,2.34,109.38356322103759
21677,HEARTS  STICKERS,203,3,0.72,1.63,0.8749753694581281,2016,1714.3799999999999,0.9099999999999999,104.00292759824343
22376,AIRLINE BAG VINTAGE JET SET WHITE,202,6,3.75,8.29,4.854158415841584,461,2201.19,4.539999999999999,93.52805596915982
22972,CHILDREN'S SPACEBOY MUG,202,3,1.45,3.29,1.653168316831683,1804,2937.56,1.84,111.30143139486137
23159,SET OF 5 PANCAKE DAY MAGNETS,202,3,1.85,4.13,2.0821782178217823,2283,4620.97,2.28,109.50071326676176
22209,WOOD STAMP SET HAPPY BIRTHDAY,201,5,0.5,3.29,1.2343283582089553,1281,1550.42,2.79,226.03385731559854
22405,MONEY BOX POCKET MONEY DESIGN,201,3,0.39,1.25,1.211990049751244,1603,1891.55,0.86,70.9576782562292
21063,PARTY INVITES JAZZ HEARTS,201,3,0.72,1.63,0.8551741293532338,1399,1167.31,0.9099999999999999,106.41107685147477
21642,ASSORTED TUTTI FRUTTI PEN,200,3,0.29,0.85,0.62815,4225,2277.0899999999997,0.56,89.15068056992757
22474,SPACEBOY TV DINNER TRAY,200,5,1.95,10.79,4.77665,899,3952.8900000000003,8.84,185.06694021960996
22107,PIZZA PLATE IN BOX,200,5,1.25,7.46,3.6517,865,3044.8,6.21,170.0577813073363
23184,BULL DOG BOTTLE OPENER,199,3,4.15,10.79,5.097939698492462,778,3749.5,6.639999999999999,130.24869638931875
21905,MORE BUTTER METAL SIGN ,199,6,0.79,2.1,1.6282914572864322,1529,1996.75,1.31,80.45242724439096
22671,FRENCH LAUNDRY SIGN BLUE METAL,199,3,1.45,3.29,1.6799497487437185,1649,2650.61,1.84,109.52708563907751
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,199,3,0.42,1.25,0.6192462311557789,2871,1407.94,0.8300000000000001,134.03392031161243
22117,METAL SIGN HER DINNER IS SERVED ,199,4,0.85,3.2,2.8824120603015078,1727,5060.45,2.35,81.52894002789401
22514,CHILDS GARDEN SPADE BLUE,198,3,1.59,2.1,2.08469696969697,1034,2003.88,0.51,24.463987208372696
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,198,5,0.5,4.25,4.150808080808081,1508,3990.38,3.75,90.34385418441097
22695,WICKER WREATH SMALL,198,4,0.59,3.29,1.3903030303030302,1415,1875.6699999999998,2.7,194.20226678291198
22978,PANTRY ROLLING PIN,198,5,3.39,7.46,3.7522727272727274,2407,9184.28,4.07,108.46759539672925
18098C,PORCELAIN BUTTERFLY OIL BURNER,197,3,1.25,2.95,2.8951776649746193,1156,2930.2000000000003,1.7000000000000002,58.71833084947839
22807,SET OF 6 T-LIGHTS TOADSTOOLS,197,4,1.25,5.79,2.846649746192894,1232,3364.84,4.54,159.48572549439183
22741,FUNKY DIVA PEN,197,3,0.72,1.63,0.8526395939086294,10345,8712.91,0.9099999999999999,106.72739179615407
22085,PAPER CHAIN KIT SKULLS ,196,3,2.3,2.95,2.9242346938775508,2490,6675.5,0.6500000000000004,22.228038035418315
22476,EMPIRE UNION JACK TV DINNER TRAY,196,4,1.95,10.79,4.943367346938776,1234,4143.82,8.84,178.825472184952
48116,DOORMAT MULTICOLOUR STRIPE,196,8,4.58,15.79,7.584234693877551,2278,12580.97,11.209999999999999,147.8066074227553
23306,SET OF 36 DOILIES PANTRY DESIGN,196,3,1.25,2.92,1.454438775510204,2653,3761.9199999999996,1.67,114.8209211772547
22495,SET OF 2 ROUND TINS CAMEMBERT ,195,3,0.79,2.95,2.8220000000000005,893,2363.63,2.16,76.54145995747696
22839,3 TIER CAKE TIN GREEN AND CREAM,195,4,9.98,29.13,14.909076923076922,487,6723.01,19.15,128.44524244394225
15044A,PINK PAPER PARASOL ,195,3,2.55,5.79,2.956564102564103,4900,12821.48,3.24,109.58666504778587
21206,STRAWBERRY HONEYCOMB  GARLAND ,195,3,0.65,1.65,1.608974358974359,2072,2842.8,0.9999999999999999,62.151394422310744
23091,ZINC HERB GARDEN CONTAINER,195,3,5.39,12.46,6.291641025641025,546,3348.57,7.070000000000001,112.37131888464145
85132C,CHARLIE AND LOLA FIGURES TINS,194,6,1.95,9.95,3.877783505154639,1921,4863.429999999999,7.999999999999999,206.30342022358397
48129,DOOR MAT TOPIARY,193,5,4.0,7.49,7.072227979274611,1023,6428.79,3.49,49.347956686740815
20674,GREEN POLKADOT BOWL,193,3,1.06,2.46,1.2513471502590674,1634,1975.31,1.4,111.87942528259698
21523,DOOR MAT FANCY FONT HOME SWEET HOME,193,4,5.95,7.49,7.22419689119171,1117,7415.39,1.54,21.317248452595265
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,193,3,1.85,4.13,2.134300518134715,1341,2713.2200000000003,2.28,106.82656826568264
23302,KNEELING MAT HOUSEWORK  DESIGN,193,4,0.79,1.65,1.58,1481,1993.91,0.8599999999999999,54.430379746835435
48116,DOOR MAT MULTICOLOUR STRIPE,193,6,4.0,7.49,7.037046632124353,1038,6278.18,3.49,49.59466921915841
21249,WOODLAND  HEIGHT CHART STICKERS ,192,3,1.66,2.95,2.909947916666667,1572,4271.400000000001,1.2900000000000003,44.33069034024808
22067,CHOC TRUFFLE GOLD TRINKET POT ,192,3,0.39,1.65,1.6026041666666666,1813,2796.33,1.2599999999999998,78.62203444913875
22314,OFFICE MUG WARMER CHOC+BLUE,192,5,1.25,5.79,3.5315625,1058,3427.6400000000003,4.54,128.55499513317406
22789,T-LIGHT HOLDER SWEETHEART HANGING,192,3,1.65,4.13,1.9731249999999998,1237,2362.29,2.48,125.68894520114033
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,191,3,8.15,16.63,8.9148167539267,715,6195.73,8.479999999999999,95.12253851168417
15044D,RED PAPER PARASOL,191,3,2.55,5.79,2.9334554973821994,1545,4255.79,3.24,110.4499455639044
22611,VINTAGE UNION JACK SHOPPING BAG,191,3,4.0,4.95,4.908376963350785,897,4232.55,0.9500000000000002,19.35466666666667
23156,SET OF 5 MINI GROCERY MAGNETS,191,3,1.85,4.13,2.094240837696335,1638,3311.78,2.28,108.87
11001,ASSTD DESIGN RACING CAR PEN,190,4,0.5,3.29,1.7272105263157895,4325,6696.69,2.79,161.5321327360819
22354,RETROSPOT PADDED SEAT CUSHION,190,3,3.39,7.46,3.7511578947368425,1643,5920.27,4.07,108.49983163093502
22338,STAR DECORATION PAINTED ZINC ,190,4,0.19,1.25,0.436,5565,1797.81,1.06,243.1192660550459
22526,WHEELBARROW FOR CHILDREN ,189,3,7.98,12.75,12.62952380952381,519,6146.37,4.77,37.76864489857476
23158,SET OF 5 LUCKY CAT MAGNETS ,189,3,1.85,4.13,2.1666666666666665,2538,5121.4800000000005,2.28,105.23076923076924
23176,ABC TREASURE BOOK BOX ,189,3,1.95,4.58,2.2635449735449735,2090,4377.76,2.63,116.18942988709942
22731,3D CHRISTMAS STAMPS STICKERS ,189,3,1.06,2.46,1.3056084656084657,1855,2316.43,1.4,107.22969687145402
21705,BAG 500g SWIRLY MARBLES,189,4,0.39,3.29,1.5612169312169313,2420,2914.56,2.9,185.7525332971837
21067,VINTAGE RED TEATIME MUG,189,4,0.38,1.25,1.1003703703703704,4525,3312.7200000000003,0.87,79.06428811847861
21069,VINTAGE BILLBOARD TEA MUG,189,3,0.8,1.25,1.2334391534391536,4952,4973.150000000001,0.44999999999999996,36.483356211393264
21823,PAINTED METAL HEART WITH HOLLY BELL,188,3,0.39,1.45,1.1613829787234042,2283,2244.93,1.06,91.27049555738756
22500,SET OF 2 TINS JARDIN DE PROVENCE,187,3,1.25,4.95,4.5109625668449205,566,2437.1,3.7,82.0224053108885
22477,WATERING CAN GARDEN MARKER,187,3,1.06,1.48,1.2514438502673797,2268,2998.7,0.41999999999999993,33.56123408255704
70006,LOVE HEART POCKET WARMER,187,4,0.42,1.65,1.416096256684492,4212,3541.7000000000003,1.23,86.85850232241985
21356,TOAST ITS - FAIRY FLOWER,187,4,0.83,2.46,1.2285561497326203,1166,1433.45,1.63,132.67606859928614
20685,DOORMAT RED SPOT,187,5,6.35,7.95,7.329893048128342,1035,7050.21,1.6000000000000005,21.828422181529017
22780,LIGHT GARLAND BUTTERFILES PINK,186,3,3.37,4.25,4.193333333333333,1844,6937.88,0.8799999999999999,20.985691573926864
22900,SET 2 TEA TOWELS I LOVE LONDON ,186,3,2.55,3.25,3.224731182795699,1953,5859.25,0.7000000000000002,21.707235745248422
21788,KIDS RAIN MAC BLUE,185,3,0.65,1.63,0.8477297297297296,3242,2583.68,0.9799999999999999,115.60288210163871
22691,DOORMAT WELCOME SUNRISE,185,8,4.58,15.79,7.753567567567568,721,4625.65,11.209999999999999,144.5786072322418
21789,KIDS RAIN MAC PINK,185,3,0.65,1.63,0.8488108108108108,2782,2269.48,0.9799999999999999,115.45564541807296
23167,SMALL CERAMIC TOP STORAGE JAR ,184,3,0.69,1.63,0.8270652173913042,5666,4184.18,0.94,113.65488237613353
22094,RED RETROSPOT TISSUE BOX,184,5,0.39,2.46,0.6464673913043478,2492,1223.49,2.07,320.20176544766707
22974,CHILDRENS DOLLY GIRL MUG,184,3,1.45,3.29,1.6813043478260867,1653,2672.4900000000002,1.84,109.43884147918286
21056,DOCTOR'S BAG SOFT TOY,183,3,7.95,16.63,9.22191256830601,539,4806.93,8.68,94.12364231072345
22362,GLASS JAR PEACOCK BATH SALTS,183,3,2.55,5.79,2.97448087431694,679,1955.93,3.24,108.92657027905865
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,183,3,1.25,3.29,1.5439890710382513,1332,1921.24,2.04,132.12528755972394
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,182,3,0.85,1.49,1.2504395604395606,2192,2668.96,0.64,51.182001933386054
51014C,"FEATHER PEN,COAL BLACK",182,4,0.39,0.85,0.6545604395604395,3927,2381.83,0.45999999999999996,70.27616889112734
84581,DOG TOY WITH PINK CROCHET SKIRT,182,3,3.39,4.13,3.748241758241758,445,1665.19,0.7399999999999998,19.742589932275934
23013,GLASS APOTHECARY BOTTLE TONIC,182,3,3.45,8.29,3.885934065934066,866,3215.0400000000004,4.839999999999999,124.55177874554605
22664,TOY TIDY DOLLY GIRL DESIGN,182,5,0.79,4.13,2.101923076923077,1312,2491.18,3.34,158.90210430009148
85035C,ROSE 3 WICK MORRIS BOX CANDLE,181,4,1.25,8.29,2.9397237569060777,1324,2519.32,7.039999999999999,239.47828374898975
23109,PACK OF SIX LED TEA LIGHTS,181,3,2.49,5.79,2.913204419889503,1729,4849.01,3.3,113.27732367387964
22792,FLUTED ANTIQUE CANDLE HOLDER,181,3,0.72,1.63,0.8600552486187845,3072,2524.1,0.9099999999999999,105.80715616367956
82001S,VINYL RECORD FRAME SILVER,181,3,3.39,7.46,3.657734806629834,2577,8923.81,4.07,111.27105203534478
22406,MONEY BOX KINGS CHOICE DESIGN,181,5,0.39,2.46,1.2335911602209946,2415,2986.53,2.07,167.8027588677893
22496,SET OF 2 ROUND TINS DUTCH CHEESE,180,3,0.79,2.95,2.837555555555556,703,1805.2900000000002,2.16,76.12185762393297
22925,BLUE GIANT GARDEN THERMOMETER,180,3,4.95,12.46,5.980611111111111,481,2838.9700000000003,7.510000000000001,125.57245171898079
79066K,RETRO MOD TRAY,180,3,0.64,1.63,0.8776666666666666,1327,1077.61,0.9899999999999999,112.79908849221421
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,180,3,3.81,8.29,4.278222222222222,932,3825.2799999999997,4.479999999999999,104.71639310201535
21947,SET OF 6 HEART CHOPSTICKS,180,3,1.06,2.46,1.3016666666666667,1404,1749.42,1.4,107.55441741357232
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,180,3,1.45,3.29,1.6513333333333333,1678,2691.14,1.84,111.42511102139684
22894,TABLECLOTH RED APPLES DESIGN ,179,4,7.65,9.95,9.225698324022346,549,4929.95,2.299999999999999,24.930362116991635
21469,POLKA DOT RAFFIA FOOD COVER,179,4,1.25,7.46,3.682458100558659,1099,3178.16,6.21,168.6373566357182
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,179,4,0.39,2.46,1.1747486033519554,1138,1244.96,2.07,176.20791325851243
22539,MINI JIGSAW DOLLY GIRL,178,4,0.19,0.83,0.41123595505617977,5588,2182.49,0.6399999999999999,155.62841530054644
22822,CREAM WALL PLANTER HEART SHAPED,178,3,4.95,12.46,5.936011235955057,588,3324.11,7.510000000000001,126.51593303110893
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,178,5,2.1,6.63,2.9533707865168535,1296,3504.7400000000002,4.529999999999999,153.38405934943884
23497,CLASSIC CHROME BICYCLE BELL ,177,3,1.25,1.45,1.4394350282485875,2454,3435.7,0.19999999999999996,13.894340215087524
22057,CERAMIC PLATE STRAWBERRY DESIGN,177,5,0.39,1.49,1.387909604519774,2924,3515.64,1.1,79.2558821134902
22217,T-LIGHT HOLDER HANGING LACE,177,3,0.39,1.25,1.152316384180791,2192,2356.02,0.86,74.63228083938026
22509,SEWING BOX RETROSPOT DESIGN ,177,3,3.95,16.95,14.300282485875707,379,4725.05,13.0,90.90729510301641
21357,TOAST ITS - DINOSAUR,177,3,1.05,1.25,1.2466666666666666,1320,1642.92,0.19999999999999996,16.042780748663098
22096,PINK PAISLEY SQUARE TISSUE BOX ,177,5,0.39,2.46,0.7554802259887006,1657,894.01,2.07,273.99790607239004
22068,BLACK PIRATE TREASURE CHEST,177,3,0.39,1.65,1.5327118644067794,908,1279.32,1.2599999999999998,82.20723211323676
22481,BLACK TEA TOWEL CLASSIC DESIGN,176,3,0.39,1.25,1.1485795454545455,1143,1169.77,0.86,74.87509275290624
21486,PINK HEART DOTS HOT WATER BOTTLE,176,3,1.65,3.75,3.6323863636363636,851,2504.37,2.1,57.81323322383858
85068,CREAM SWEETHEART SHELF + HOOKS,176,3,5.37,7.95,7.7275,923,6105.51,2.58,33.38725331607894
22955,36 FOIL STAR CAKE CASES ,176,3,0.79,2.1,2.042556818181818,1445,2826.1400000000003,1.31,64.1353027900637
21824,PAINTED METAL STAR WITH HOLLY BELLS,175,3,0.39,1.45,1.0733142857142857,2324,1946.1,1.06,98.75951658414525
85176,SEWING SUSAN 21 NEEDLE SET,175,3,0.64,1.63,0.8787999999999999,2418,1883.9999999999998,0.9899999999999999,112.65361857077833
23426,METAL SIGN DROP YOUR PANTS,175,4,1.6,2.89,2.854857142857143,1232,3192.56,1.29,45.186148919135306
22133,PINK LOVE HEART SHAPE CUP,175,3,0.72,1.63,0.8566857142857142,2232,1848.84,0.9099999999999999,106.22331910352187
22735,RIBBON REEL SOCKS AND MITTENS,174,3,1.45,3.29,1.6948275862068964,1371,2233.83,1.84,108.56561546286878
22309,TEA COSY RED  STRIPE,173,3,2.1,4.96,2.5709826589595375,1211,2858.58,2.86,111.24151265794325
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,173,3,1.25,2.55,2.510693641618497,1588,3431.4,1.2999999999999998,51.7785196270289
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,173,4,1.25,8.29,3.973005780346821,624,2367.92,7.039999999999999,177.1958156926076
22673,FRENCH GARDEN SIGN BLUE METAL,173,3,1.06,2.46,1.260693641618497,1308,1612.34,1.4,111.04997707473636
23127,FELTCRAFT GIRL NICOLE KIT,173,3,4.15,10.79,4.969884393063584,646,3174.7400000000002,6.639999999999999,133.60471743100058
22442,GROW YOUR OWN FLOWERS SET OF 3,173,5,1.95,7.95,7.19,869,4741.11,6.0,83.44923504867872
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,172,3,3.39,4.15,3.7700000000000005,1597,5765.55,0.7600000000000002,20.159151193633956
84990,60 GOLD AND SILVER FAIRY CAKE CASES,172,3,0.4,0.55,0.5400581395348837,4229,2021.6299999999999,0.15000000000000002,27.774787382926046
22473,TV DINNER TRAY VINTAGE PAISLEY,172,5,1.95,10.79,4.6080813953488375,749,2664.59,8.84,191.8368891860861
48173C,DOOR MAT BLACK FLOCK ,172,6,4.0,7.49,7.005290697674419,1222,6937.88,3.49,49.81948859250898
22449,SILK PURSE BABUSHKA PINK,171,3,2.46,3.35,3.337251461988304,775,2591.1800000000003,0.8900000000000001,26.668652636374794
17091J,VANILLA INCENSE IN TIN,171,3,0.38,1.25,0.7397076023391812,4052,2213.32,0.87,117.61404063562337
22320,BIRDS MOBILE VINTAGE DESIGN,171,3,5.45,11.63,6.00766081871345,582,3414.26,6.180000000000001,102.86865697793266
85034C,3 ROSE MORRIS BOXED CANDLES,171,4,1.25,8.29,2.186140350877193,1246,2249.98,7.039999999999999,322.0287296364657
21161,KEEP OUT BOYS DOOR HANGER ,171,3,0.38,1.45,1.3788304093567252,2307,1643.07,1.0699999999999998,77.6020018661464
21883,STARS GIFT TAPE ,171,4,0.19,1.63,0.598654970760234,2102,1056.96,1.44,240.53922047474842
22410,MONEY BOX HOUSEKEEPING DESIGN,170,4,0.39,2.46,1.219470588235294,1307,1556.48,2.07,169.74579132699822
22602,RETROSPOT WOODEN HEART DECORATION,170,3,0.72,1.63,0.8614705882352941,1852,1553.9199999999998,0.9099999999999999,105.63332195288493
22071,SMALL WHITE RETROSPOT MUG IN BOX ,170,5,0.5,7.46,3.692764705882353,1143,2892.87,6.96,188.47667139238894
22515,CHILDS GARDEN SPADE PINK,170,3,1.59,2.1,2.0821764705882355,997,1923.18,0.51,24.49360115264005
51014L,"FEATHER PEN,LIGHT PINK",169,5,0.2,0.85,0.6492899408284024,3286,2055.36,0.6499999999999999,100.10935933655334
22843,BISCUIT TIN VINTAGE GREEN,169,4,4.67,13.29,6.6978106508875745,581,3645.73,8.62,128.69877112542292
21070,VINTAGE BILLBOARD MUG ,169,5,0.38,2.46,1.2526627218934911,1927,1859.91,2.08,166.04629192253188
22742,MAKE YOUR OWN PLAYTIME CARD KIT,169,3,0.79,2.95,2.7686982248520713,972,2260.6800000000003,2.16,78.01500288517022
23236,STORAGE TIN VINTAGE DOILY ,169,3,2.49,5.79,2.9834911242603552,1251,3548.39,3.3,110.6086749568632
22710,WRAP I LOVE LONDON ,169,3,0.34,0.42,0.4158579881656805,7129,2798.18,0.07999999999999996,19.23733636881046
22261,FELT EGG COSY WHITE RABBIT ,169,3,0.72,1.63,0.8669230769230769,1761,1419.37,0.9099999999999999,104.96894409937887
23035,DRAWER KNOB CERAMIC IVORY,169,3,1.25,3.29,1.4537869822485208,2053,2889.49,2.04,140.32317147625056
85054,FRENCH ENAMEL POT W LID,168,4,1.25,5.79,2.861071428571429,849,2101.61,4.54,158.68181250780177
16235,RECYCLED PENCIL WITH RABBIT ERASER,168,3,0.16,0.42,0.21160714285714283,5176,1050.06,0.26,122.8691983122363
21955,DOOR MAT UNION JACK GUNS AND ROSES,168,3,4.58,7.49,7.289464285714287,728,4569.76,2.91,39.920629087969424
22396,MAGNETS PACK OF 4 RETRO PHOTO,168,5,0.39,2.46,0.8373809523809524,1850,1364.5,2.07,247.19931760022743
22428,ENAMEL FIRE BUCKET CREAM,168,3,6.35,14.13,6.9784523809523815,440,3042.98,7.780000000000001,111.4860369504768
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,168,4,0.39,1.25,0.9073214285714286,1620,1063.72,0.86,94.78449124188153
21100,CHARLIE AND LOLA CHARLOTTE BAG,167,5,0.72,1.65,1.5791616766467065,2231,2880.55,0.9299999999999999,58.89200667374488
22891,TEA FOR ONE POLKADOT,167,3,3.75,8.29,4.479940119760479,580,2493.7599999999998,4.539999999999999,101.34064024593997
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,167,4,1.25,8.29,3.824610778443114,626,2167.42,7.039999999999999,184.0710181459504
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,166,3,2.55,5.95,3.0018072289156628,1689,5001.750000000001,3.4000000000000004,113.26510134457155
21462,"NURSERY A,B,C PAINTED LETTERS",166,3,1.95,6.75,6.398192771084337,408,2304.4,4.8,75.02118444590906
21675,BUTTERFLIES STICKERS,166,3,0.72,1.63,0.8774096385542169,1613,1372.61,0.9099999999999999,103.71438379677306
22947,WOODEN ADVENT CALENDAR RED,166,4,7.95,16.95,12.570481927710842,779,8561.65,9.0,71.59630037858821
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,166,4,3.39,8.29,4.1891566265060245,1688,6599.06,4.899999999999999,116.96865113603675
23129,HEART SHAPED HOLLY WREATH,165,3,3.75,8.29,4.418727272727273,942,3933.1800000000003,4.539999999999999,102.74451713780188
20685,RED SPOTTY COIR DOORMAT,165,3,4.0,6.75,6.544242424242424,1098,6545.5,2.75,42.021670679755516
21616,4 PEAR BOTANICAL DINNER CANDLES,164,3,1.25,3.75,2.3810975609756095,1093,2286.25,2.5,104.99359795134444
22532,MAGIC DRAWING SLATE LEAP FROG ,164,3,0.27,0.42,0.4165243902439025,2796,1064.88,0.14999999999999997,36.012296881862085
22074,6 RIBBONS SHIMMERING PINKS ,164,6,0.39,3.29,1.403780487804878,1750,1722.44,2.9,206.58500564677263
23014,GLASS APOTHECARY BOTTLE ELIXIR,164,3,3.45,8.29,3.9084146341463417,800,2959.6800000000003,4.839999999999999,123.83537707884797
21090,SET/6 COLLAGE PAPER PLATES,164,4,0.19,0.85,0.5604878048780488,2297,1049.47,0.6599999999999999,117.7545691906005
23286,BLUE VINTAGE SPOT BEAKER,164,3,0.72,1.08,0.8464634146341463,4901,4528.29,0.3600000000000001,42.52989482783462
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,163,3,2.75,6.63,3.264601226993865,571,1850.13,3.88,118.85065679439235
23194,GYMKHANA TREASURE BOOK BOX,163,3,1.95,4.58,2.255092024539877,1634,3426.83,2.63,116.62495239131619
23239,SET OF 4 KNICK KNACK TINS POPPIES,163,3,1.65,4.15,3.9125766871165646,823,3188.0499999999997,2.5000000000000004,63.89651117208939
22914,BLUE COAT RACK PARIS FASHION,163,3,3.37,4.95,4.927423312883436,557,2567.79,1.58,32.065440691260875
47505,MINATURE COLOURED GARDENING SET,163,4,2.0,4.95,4.8490797546012265,717,3336.65,2.95,60.836285425101224
22336,DOVE DECORATION PAINTED ZINC ,162,3,0.19,0.65,0.5800000000000001,4495,2048.29,0.46,79.31034482758619
22651,GENTLEMAN SHIRT REPAIR KIT ,162,3,0.72,1.63,0.874074074074074,2973,2399.13,0.9099999999999999,104.11016949152543
23130,MISTLETOE HEART WREATH GREEN,162,3,3.75,8.29,4.239876543209877,838,3435.62,4.539999999999999,107.07858952333807
21894,POTTING SHED SEED ENVELOPES,162,3,1.06,2.46,1.2751851851851852,1168,1430.13,1.4,109.78797560267208
21986,PACK OF 12 PINK SPOT TISSUES ,161,5,0.2,0.5,0.2922360248447205,8159,3061.25,0.3,102.6567481402763
85067,CREAM SWEETHEART WALL CABINET,161,3,12.89,18.95,18.514099378881987,480,7562.86,6.059999999999999,32.73181090791976
23292,SPACEBOY CHILDRENS CUP,161,3,1.05,2.46,1.2650931677018633,1952,2344.32,1.41,111.45424194815396
21809,CHRISTMAS HANGING TREE WITH BELL,161,4,0.39,2.46,0.961552795031056,2892,2231.83,2.07,215.2767909049803
84519B,CARROT CHARLIE+LOLA COASTER SET,160,5,1.25,5.79,1.9930625,801,1538.89,4.54,227.7901470726583
22422,TOOTHPASTE TUBE PEN,160,4,0.12,1.25,0.6531875,2099,1100.45,1.13,172.99779925365993
84519A,TOMATO CHARLIE+LOLA COASTER SET,160,5,1.25,5.79,2.348375,1146,2509.54,4.54,193.32517166125513
21873,IF YOU CAN'T STAND THE HEAT MUG,160,5,0.42,3.29,1.2625625,2011,2276.75,2.87,227.31547943171128
21465,PINK FLOWER CROCHET FOOD COVER,160,3,2.95,7.46,3.7681875,698,2467.61,4.51,119.6861886517059
23233,WRAP POPPIES  DESIGN,159,3,0.34,0.42,0.41861635220125787,5175,2105.5,0.07999999999999996,19.110576923076913
22479,DAISY GARDEN MARKER,159,3,1.06,1.48,1.2516981132075473,1847,2472.45,0.41999999999999993,33.554416641543554
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,158,3,0.85,2.55,1.6563291139240506,1783,2521.85,1.6999999999999997,102.6366068016813
23188,VINTAGE  2 METER FOLDING RULER,158,3,1.45,3.29,1.6786075949367087,1776,2904.12,1.84,109.61465952793907
22676,FRENCH BLUE METAL DOOR SIGN 1,158,3,1.19,2.46,1.2725949367088607,1132,1418.64,1.27,99.79609091361218
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,158,4,0.75,3.75,2.0420886075949367,1746,2651.0,3.0,146.90841469084145
22306,SILVER MUG BONE CHINA TREE OF LIFE,157,5,1.06,5.95,1.4897452229299364,1666,2307.29,4.890000000000001,328.24404634657316
22660,DOORMAT I LOVE LONDON,156,8,4.58,15.79,7.5982051282051275,840,5207.76,11.209999999999999,147.5348429116188
22458,CAST IRON HOOK GARDEN FORK,156,4,1.57,2.69,2.5397435897435896,1493,3614.91,1.1199999999999999,44.098939929328616
22540,MINI JIGSAW CIRCUS PARADE ,156,4,0.19,0.83,0.41557692307692307,6183,2387.46,0.6399999999999999,154.00277649236463
22420,LIPSTICK PEN BABY PINK,156,3,0.36,0.83,0.4510897435897435,1819,759.29,0.47,104.19212732698595
23534,WALL ART STOP FOR TEA ,155,3,3.88,5.95,5.909548387096774,689,3754.13,2.0700000000000003,35.02805738116553
84818,DANISH ROSE PHOTO FRAME,155,4,0.79,2.55,1.765741935483871,1693,2125.95,1.7599999999999998,99.67481457123021
21786,POLKADOT RAIN HAT ,155,3,0.32,0.83,0.4399354838709677,2856,1105.69,0.51,115.92608886933569
22609,PENS ASSORTED SPACEBALL,155,4,0.19,1.63,0.3999354838709678,6830,2234.78,1.44,360.0580738828843
20767,BLUE PAISLEY JOURNAL ,155,4,0.85,4.96,2.517548387096774,757,1564.3700000000001,4.11,163.25406181128596
22459,CAST IRON HOOK GARDEN TROWEL,154,4,1.57,2.69,2.535779220779221,1348,3195.56,1.1199999999999999,44.16788302476248
22359,GLASS JAR KINGS CHOICE,154,4,2.55,5.79,2.9620779220779223,1200,3676.12,3.24,109.38267274640477
22911,PAPER CHAIN KIT LONDON,154,3,2.55,5.79,2.9554545454545456,832,2337.2400000000002,3.24,109.6278068286681
